id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,latitude,longitude,address1,address2,address3,city,zip_code,country,state,date_run,yelp_business_status,_merge,formatted_address,business_status
nUkPOJ5p4E9U7e2DbOzzMw,meet-korean-bbq-seattle,Meet Korean BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/UwvDMA7r9nHdzDLAqMfbow/o.jpg,FALSE,https://www.yelp.com/biz/meet-korean-bbq-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,243,4.5,$$$,12066952621,(206) 695-2621,1025.747945,47.614352,-122.325214,500 E Pike St,,,Seattle,98122,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"500 E Pike St, Seattle, WA 98122, United States",OPERATIONAL
-ofDNmj8r_F875FiZr9G8w,witness-seattle,Witness,https://s3-media3.fl.yelpcdn.com/bphoto/zTdyiJ42yBw0S5qi-jWwxA/o.jpg,FALSE,https://www.yelp.com/biz/witness-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,889,4,$$,12063290248,(206) 329-0248,1947.376653,47.62255081,-122.3206805,410 Broadway E,,,Seattle,98102,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"410 Broadway E, Seattle, WA 98102, United States",OPERATIONAL
OjX2LacSZd_w2Olmx55HJA,harbor-city-restaurant-seattle,Harbor City Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/I0ps32fRuvED6UMIJiRU3A/o.jpg,FALSE,https://www.yelp.com/biz/harbor-city-restaurant-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,1900,4,$$,12066212228,(206) 621-2228,1401.066006,47.59821,-122.32339,707 S King St,,,Seattle,98104,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"707 S King St, Seattle, WA 98104, United States",OPERATIONAL
Q_xYu-RqixW4O-TlEbc1fA,assaggio-ristorante-seattle,Assaggio Ristorante,https://s3-media2.fl.yelpcdn.com/bphoto/t3WR0UlWsaP3sl3gTu7tkQ/o.jpg,FALSE,https://www.yelp.com/biz/assaggio-ristorante-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,724,4,$$,12064411399,(206) 441-1399,702.5103032,47.61345,-122.34008,2010 4th Ave,,,Seattle,98121,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"2010 4th Ave, Seattle, WA 98121, United States",OPERATIONAL
EQHHYlJhWa7zs2Tkmx_s5A,jarrbar-seattle,JarrBar,https://s3-media4.fl.yelpcdn.com/bphoto/GzLyZT8Fchc2os70JWL7kA/o.jpg,FALSE,https://www.yelp.com/biz/jarrbar-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,130,4.5,$$,12062092239,(206) 209-2239,426.3768834,47.60825,-122.34073,1432 Western Ave,,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1432 Western Ave, Seattle, WA 98101, United States",OPERATIONAL
U0pca9y7PFXIUiUeKn1sWw,son-of-a-butcher-seattle-3,Son of A Butcher,https://s3-media4.fl.yelpcdn.com/bphoto/HUokG5gw1CqOOOmqcG6T8Q/o.jpg,FALSE,https://www.yelp.com/biz/son-of-a-butcher-seattle-3?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,179,4,$$,12069466574,(206) 946-6574,3560.950739,47.63937,-122.32551,2236 Eastlake Ave E,,,Seattle,98102,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"2236 Eastlake Ave E, Seattle, WA 98102, United States",OPERATIONAL
UMWigSBp30eQtgMdW3h5Rg,di-fiora-seattle,Di Fiora,https://s3-media1.fl.yelpcdn.com/bphoto/zligsA1I_CjJ6tKiaGYr-Q/o.jpg,FALSE,https://www.yelp.com/biz/di-fiora-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,434,4.5,,12063255508,(206) 325-5508,982.771601,47.61288,-122.3242,1320 University St,Ste 1,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1320 University St Ste 1, Seattle, WA 98101, United States",OPERATIONAL
Lk7UrSA-vlkRI-m_z6UUOQ,l-oursin-seattle,L'Oursin,https://s3-media3.fl.yelpcdn.com/bphoto/Xwbulq0_k4A9joSi5qhBYA/o.jpg,FALSE,https://www.yelp.com/biz/l-oursin-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,101,4,$$$,12064857173,(206) 485-7173,1554.802645,47.60601,-122.31473,1315 E Jefferson St,,,Seattle,98122,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1315 E Jefferson St, Seattle, WA 98122, United States",OPERATIONAL
BQhcvUAbrqzsLsew1STD-w,skillet-capitol-hill-seattle-2,Skillet Capitol Hill,https://s3-media1.fl.yelpcdn.com/bphoto/XbOIs5G9cP-ko0ZxECyVDg/o.jpg,FALSE,https://www.yelp.com/biz/skillet-capitol-hill-seattle-2?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,2133,4,$$,12065122001,(206) 512-2001,1692.242598,47.61312136,-122.3139026,1400 East Union St,,,Seattle,98122,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1400 East Union St, Seattle, WA 98122, United States",OPERATIONAL
9WOJwV28OsUPcxx4LKu4qw,the-george-seattle-4,The George,https://s3-media3.fl.yelpcdn.com/bphoto/aAqbcp71u7Q5tVQJC-GmEw/o.jpg,FALSE,https://www.yelp.com/biz/the-george-seattle-4?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,32,3.5,,12066217889,(206) 621-7889,101.9438955,47.60819,-122.33414,411 University St,,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"411 University St, Seattle, WA 98101, United States",OPERATIONAL
orqdI_NDAdHuLNAMLhHrIg,re-public-seattle-2,re:public,https://s3-media4.fl.yelpcdn.com/bphoto/PZkw9xSdVqLlFKCIz7EEBw/o.jpg,FALSE,https://www.yelp.com/biz/re-public-seattle-2?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,608,4,$$,12064675300,(206) 467-5300,1666.853929,47.62289,-122.33876,429 Westlake Ave N,,,Seattle,98109,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"429 Westlake Ave N, Seattle, WA 98109, United States",OPERATIONAL
vHfJiTfxHdpDg2l6aT1R5g,market-grill-seattle,Market Grill,https://s3-media2.fl.yelpcdn.com/bphoto/tB9eId-vCGj_Isb5GPY9-w/o.jpg,FALSE,https://www.yelp.com/biz/market-grill-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,596,4.5,$$,12066822654,(206) 682-2654,438.2845199,47.60890704,-122.340861,1509 Pike Pl,Ste 3,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1509 Pike Pl Ste 3, Seattle, WA 98101, United States",OPERATIONAL
p1TOF1XkXzLx3a-LF3lDlw,taylor-shellfish-oyster-bar-seattle-2,Taylor Shellfish Oyster Bar,https://s3-media1.fl.yelpcdn.com/bphoto/7JpEeqdueelawuJcxRLFRg/o.jpg,FALSE,https://www.yelp.com/biz/taylor-shellfish-oyster-bar-seattle-2?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,865,4.5,$$,12065014060,(206) 501-4060,1037.761405,47.59884,-122.33268,410 Occidental Ave S,,,Seattle,98104,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"410 Occidental Ave S, Seattle, WA 98104, United States",OPERATIONAL
eMFDae6rv9ARp3t0xb6FPg,the-alley-seattle-3,The Alley,https://s3-media3.fl.yelpcdn.com/bphoto/zWDy76eVi6WTFBYjcMTmiQ/o.jpg,FALSE,https://www.yelp.com/biz/the-alley-seattle-3?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,165,4.5,$$,12065456968,(206) 545-6968,5764.695251,47.65776016,-122.3135127,4129 University Way NE,,,Seattle,98105,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"4129 University Way NE, Seattle, WA 98105, United States",OPERATIONAL
r2VHe6U8rfqo9xUFHLwwkg,habitant-seattle-4,Habitant,https://s3-media1.fl.yelpcdn.com/bphoto/X4mTOYvfxo9AZFZKDPDgGA/o.jpg,FALSE,https://www.yelp.com/biz/habitant-seattle-4?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,60,4.5,$$,12066281635,(206) 628-1635,500.4644431,47.61229,-122.33628,500 Pine St,,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"500 Pine St, Seattle, WA 98101, United States",OPERATIONAL
S5QjQOkBxtlX-rbrzgqOTA,1900-fifth-bar-and-lounge-seattle,1900 FIFTH Bar & Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/RZ-75HOMXMuw9ICfM1Ip3Q/o.jpg,FALSE,https://www.yelp.com/biz/1900-fifth-bar-and-lounge-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,8,4,,12067281000,(206) 728-1000,669.3268728,47.613672,-122.338145,1900 5th Ave,,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1900 5th Ave, Seattle, WA 98101, United States",OPERATIONAL
XoLfRZ0jA8cf_MYL90OgEA,cascina-spinasse-seattle,Cascina Spinasse,https://s3-media2.fl.yelpcdn.com/bphoto/4QsWEkwd_L5BsDsb2kWCgg/o.jpg,FALSE,https://www.yelp.com/biz/cascina-spinasse-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,1206,4.5,$$$,12062517673,(206) 251-7673,1741.906078,47.615054,-122.314429,1531 14th Ave,,,Seattle,98122,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1531 14th Ave, Seattle, WA 98122, United States",OPERATIONAL
dqI9SJFUcAB_IB0Rj7D3ag,artusi-seattle,Artusi,https://s3-media1.fl.yelpcdn.com/bphoto/xwuSJXU7rf8aIwfAd-y76g/o.jpg,FALSE,https://www.yelp.com/biz/artusi-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,275,4,$$,12062517673,(206) 251-7673,1745.371761,47.61509,-122.31442,1535 14th Ave,,,Seattle,98122,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1535 14th Ave, Seattle, WA 98122, United States",OPERATIONAL
ClAQfNyMp_EuTks0fz-KXg,aburiya-bento-house-seattle-2,Aburiya Bento House,https://s3-media4.fl.yelpcdn.com/bphoto/ySyh0ErwyHQwT673qpnBPQ/o.jpg,FALSE,https://www.yelp.com/biz/aburiya-bento-house-seattle-2?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,344,4.5,$$,12064534685,(206) 453-4685,814.4630871,47.61131,-122.3448,2100 Western Ave,,,Seattle,98121,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"2100 Western Ave, Seattle, WA 98121, United States",OPERATIONAL
ElUusJtZDE4QL0cohv3-_w,frolik-kitchen-cocktails-seattle-2,Frolik Kitchen + Cocktails,https://s3-media1.fl.yelpcdn.com/bphoto/s2bhWVDXPq7xa73zW9JKug/o.jpg,FALSE,https://www.yelp.com/biz/frolik-kitchen-cocktails-seattle-2?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,864,3.5,$$,12069718015,(206) 971-8015,216.8484372,47.60994852,-122.3355209,1415 5th Ave,,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1415 5th Ave, Seattle, WA 98101, United States",OPERATIONAL
FbR3hCxZI8HPeukE7c-ZJA,kin-len-thai-night-bites-seattle-2,Kin Len Thai Night Bites,https://s3-media2.fl.yelpcdn.com/bphoto/9oR8bmILqUzlZ_WnmfQd2A/o.jpg,FALSE,https://www.yelp.com/biz/kin-len-thai-night-bites-seattle-2?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,456,4.5,$$,12065821825,(206) 582-1825,4927.514346,47.65115,-122.35023,3517 Fremont Ave N,,,Seattle,98103,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"3517 Fremont Ave N, Seattle, WA 98103, United States",OPERATIONAL
EDkwD9ZxmPHjnZGAKYzLDw,uncle-lu-seattle,Uncle Lu,https://s3-media3.fl.yelpcdn.com/bphoto/_NfOZCGR8vmNDID6dG-mqg/o.jpg,FALSE,https://www.yelp.com/biz/uncle-lu-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,1,5,,12067609263,(206) 760-9263,4731.118541,47.57473,-122.29574,2815 S Hanford St,,,Seattle,98144,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"2815 S Hanford St, Seattle, WA 98144, United States",OPERATIONAL
yUWE1S7cYMFVp2PqCX5p8g,alibi-room-seattle,Alibi Room,https://s3-media2.fl.yelpcdn.com/bphoto/SQ0OtyAtclbdNyQxT2eR9g/o.jpg,FALSE,https://www.yelp.com/biz/alibi-room-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,809,4,$$,12066233180,(206) 623-3180,578.8396582,47.60832,-122.34081,85 Pike St,Ste 410,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"85 Pike St Ste 410, Seattle, WA 98101, United States",OPERATIONAL
IsvlaFF0EPEhh3ahTuC4xg,marination-ma-kai-seattle,Marination Ma Kai,https://s3-media4.fl.yelpcdn.com/bphoto/JP8LS-g_l6L2ocvSU3NLHQ/o.jpg,FALSE,https://www.yelp.com/biz/marination-ma-kai-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,1170,4,$$,12063288226,(206) 328-8226,3984.74667,47.58955473,-122.3807187,1660 Harbor Ave SW,,,Seattle,98126,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1660 Harbor Ave SW, Seattle, WA 98126, United States",OPERATIONAL
-Ym-Y_Pd_D7NbHrpEuDfBg,le-pichet-seattle,Le Pichet,https://s3-media2.fl.yelpcdn.com/bphoto/wU7UiFEgBlp4gCzNFbV2yg/o.jpg,FALSE,https://www.yelp.com/biz/le-pichet-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,1074,4,$$,12062561499,(206) 256-1499,636.8605819,47.6107,-122.34259,1933 1st Ave,,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1933 1st Ave, Seattle, WA 98101, United States",OPERATIONAL
m7_Q-ap4MmrYs2qc4X7PyQ,ramen-danbo-seattle-2,Ramen Danbo,https://s3-media3.fl.yelpcdn.com/bphoto/Bxh0bk7stcvm_C1hVjppMQ/o.jpg,FALSE,https://www.yelp.com/biz/ramen-danbo-seattle-2?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,1665,4.5,$$,12065665479,(206) 566-5479,1671.449244,47.61548,-122.31594,1222 E Pine St,Ste A,,Seattle,98122,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1222 E Pine St Ste A, Seattle, WA 98122, United States",OPERATIONAL
Y-OgQKqreMaajTUCPbLPKg,tsukushinbo-seattle,Tsukushinbo,https://s3-media1.fl.yelpcdn.com/bphoto/LdDljN667R63TfjARjwnWg/o.jpg,FALSE,https://www.yelp.com/biz/tsukushinbo-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,1010,4,$$,12064674004,(206) 467-4004,1103.469885,47.59985,-122.32681,515 S Main St,,,Seattle,98104,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"515 S Main St, Seattle, WA 98104, United States",OPERATIONAL
4nNopnnahgbaa6tOiYqCzg,il-nido-seattle,Il Nido,https://s3-media2.fl.yelpcdn.com/bphoto/1vu1v6P2A3HQFW0JHv6_UA/o.jpg,FALSE,https://www.yelp.com/biz/il-nido-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,168,4.5,,12064666265,(206) 466-6265,6569.364477,47.57845,-122.41104,2717 61st Ave SW,,The Alki Homestead,Seattle,98116,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"2717 61st Ave SW, The Alki Homestead, Seattle, WA 98116, United States",OPERATIONAL
Hu_9NcC3cmgKWI_h64TKRA,señor-carbón-peruvian-cuisine-seattle,Señor Carbón - Peruvian Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/w7aEYPyGWWOQgYJZNuHD9Q/o.jpg,FALSE,https://www.yelp.com/biz/se%C3%B1or-carb%C3%B3n-peruvian-cuisine-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,70,4.5,,12065880046,(206) 588-0046,629.396101,47.60236,-122.33459,625 1st Ave,,,Seattle,98104,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"625 1st Ave, Seattle, WA 98104, United States",OPERATIONAL
NCDpIDp2f-DhPO5sL5Hbdw,xian-noodles-seattle-9,Xi'an Noodles,https://s3-media3.fl.yelpcdn.com/bphoto/Ql6ZH1fMJT1g0CPUvzrgJA/o.jpg,FALSE,https://www.yelp.com/biz/xian-noodles-seattle-9?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,1002,4.5,$$,12065228888,(206) 522-8888,6887.025232,47.6681582,-122.3132197,5259 University Way NE,,,Seattle,98105,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"5259 University Way NE, Seattle, WA 98105, United States",OPERATIONAL
gSpIVqOJoXAu-dgsNH2jdw,kamp-social-house-seattle,Kamp Social House ,https://s3-media1.fl.yelpcdn.com/bphoto/1uUS34w3VgFf03DCqMnEfw/o.jpg,FALSE,https://www.yelp.com/biz/kamp-social-house-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,12,5,,12067081296,(206) 708-1296,3398.937031,47.62366,-122.29621,2800 E Madison,,,Seattle,98112,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"2800 E Madison, Seattle, WA 98112, United States",OPERATIONAL
0v-RKxYMejB30CVDjU15_g,local-public-eatery-seattle-6,Local Public Eatery,https://s3-media1.fl.yelpcdn.com/bphoto/R-0nrShZPJ7DzisuSL60sA/o.jpg,FALSE,https://www.yelp.com/biz/local-public-eatery-seattle-6?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,461,4,$$,12062571888,(206) 257-1888,1588.79706,47.6222538,-122.3368959,404 Terry Ave N,,,Seattle,98109,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"404 Terry Ave N, Seattle, WA 98109, United States",OPERATIONAL
wDZLXV07dgigRc6XKWi1-g,sawyer-seattle-3,Sawyer,https://s3-media4.fl.yelpcdn.com/bphoto/-IGJLariLKJGiKiVQiVnWA/o.jpg,FALSE,https://www.yelp.com/biz/sawyer-seattle-3?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,466,4.5,,12064207225,(206) 420-7225,7516.473933,47.66672631,-122.3848813,5309 22nd Ave NW,,,Seattle,98107,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"5309 22nd Ave NW, Seattle, WA 98107, United States",OPERATIONAL
nPVDL8Iu3ourycexssk9tA,vitos-seattle,Vito's,https://s3-media1.fl.yelpcdn.com/bphoto/kj2mFXF27AcFxsfV1ZaHdw/o.jpg,TRUE,https://www.yelp.com/biz/vitos-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,480,4,$$,12063974053,(206) 397-4053,584.4597305,47.608254,-122.327379,927 Ninth Ave,,,Seattle,98104,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"927 Ninth Ave, Seattle, WA 98104, United States",CLOSED_TEMPORARILY
ySKMvcI3ImApkkMkSjna9A,mikes-noodle-house-seattle,Mike's Noodle House,https://s3-media3.fl.yelpcdn.com/bphoto/OXDzBdLlAK4AyKt4bt6u1Q/o.jpg,FALSE,https://www.yelp.com/biz/mikes-noodle-house-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,1283,4,$$,12063897099,(206) 389-7099,1299.463711,47.59859,-122.32482,418 Maynard Ave S,,,Seattle,98104,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"418 Maynard Ave S, Seattle, WA 98104, United States",OPERATIONAL
TDVo-jn5wKQynikZi8lXIA,the-london-plane-seattle-4,The London Plane,https://s3-media4.fl.yelpcdn.com/bphoto/7v4aik3o9UkmwuIMcyzCsA/o.jpg,FALSE,https://www.yelp.com/biz/the-london-plane-seattle-4?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,621,4,$$,12066241374,(206) 624-1374,915.549609,47.5999562,-122.332649,300 Occidental Ave S,,,Seattle,98104,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"300 Occidental Ave S, Seattle, WA 98104, United States",OPERATIONAL
Fd2P_10fj7Kv8JdIa2oQgQ,tulio-seattle,Tulio,https://s3-media4.fl.yelpcdn.com/bphoto/CWFEJo6GUuDiLdFocPtcJg/o.jpg,FALSE,https://www.yelp.com/biz/tulio-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,681,4,$$$,12066245500,(206) 624-5500,213.9862721,47.60745617,-122.3324347,1100 5th Ave,,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1100 5th Ave, Seattle, WA 98101, United States",OPERATIONAL
PPrY8RkFfffWLCSX4kNHXQ,le-caviste-seattle,Le Caviste,https://s3-media2.fl.yelpcdn.com/bphoto/cOOqRJFMerEAKSoDO52EhQ/o.jpg,FALSE,https://www.yelp.com/biz/le-caviste-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,275,4.5,$$,12067282657,(206) 728-2657,737.5108844,47.6145686,-122.3366618,1919 7th Ave,,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1919 7th Ave, Seattle, WA 98101, United States",OPERATIONAL
TlKKuqPkF0dC5aYl2J1Piw,elephant-and-castle-seattle,Elephant & Castle,https://s3-media1.fl.yelpcdn.com/bphoto/7RqHcFNy4QVeDNN50N-2Fg/o.jpg,FALSE,https://www.yelp.com/biz/elephant-and-castle-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,525,3.5,$$,12066249977,(206) 624-9977,228.8384183,47.610004,-122.335551,1415 5th Ave,,,Seattle,98101,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"1415 5th Ave, Seattle, WA 98101, United States",OPERATIONAL
86zB6G8EjBfm6UM4hRq4TA,azuki-handmade-japanese-udon-noodles-seattle,Azuki Handmade Japanese Udon Noodles,https://s3-media3.fl.yelpcdn.com/bphoto/tAxY23tu4VXQpAkX10gBbA/o.jpg,FALSE,https://www.yelp.com/biz/azuki-handmade-japanese-udon-noodles-seattle?adjust_creative=5R8Hi_1HdIU4dWhClK4tVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5R8Hi_1HdIU4dWhClK4tVA,138,4.5,$$,12063284910,(206) 328-4910,3314.243634,47.62290015,-122.2968619,2711 E Madison St,,,Seattle,98112,United States,WA,2022-08-16 00:00:00,OPERATIONAL,both,"2711 E Madison St, Seattle, WA 98112, United States",OPERATIONAL
